Review #,Brand,Variety,Style,Country,Points,Top Ten,Price
1406,La Fonte,Spaghetti With Mushroom Sauce,Pack,Indonesia,37.5,,0.79
1405,Maggi,Masala Dumdaar Noodles,Pack,India,37.5,,0.79
1404,Thai Choice,Instant Noodles Seafood Flavour,Cup,Thailand,40.0,,1.29
1403,Tesco,Everyday Value Chicken & Mushroom Flavour,Cup,UK,5.0,,1.29
1402,Pop Bihun,Spesial Rasa Kari Ayam Pedas,Pack,Indonesia,37.5,,0.79
1401,Myojo,Yomise No Yakisoba Shiodare Flavor With Black Pepper Mayonnaise,Tray,Japan,37.5,,2.19
1400,Pulmuone,Nature Is Delicious Non-Fried Ramyun (Spicy Flavor) (New Version),Pack,South Korea,37.5,,0.79
1399,Vina Acecook,Oh! Ricey Pho Bo Instant Rice Noodles,Bowl,Vietnam,37.5,,1.79
1398,Nissin,Fried Noodle Specialist Tom Yam Mee Goreng Flavour,Pack,Singapore,30.0,,0.79
1397,Wu-Mu,Steam Seafood Flavor Ramen,Pack,Taiwan,40.0,,0.79
1396,Oyatsu,Baby Star Snack Noodle Yakisoba Flavor,Pack,Japan,47.5,,0.79
1395,Snapdragon,Singapore Laksa Curry Soup Bowl,Bowl,USA,42.5,,1.79
1394,Paldo,Mild Kokomen (Prototype),Pack,South Korea,45.0,,0.79
1393,Saji,Sajimee Curry Soup Flavour,Pack,Malaysia,42.5,,0.79
1392,Miracle Noodle,Miso Marvellous Soup,Pack,USA,40.0,,0.79
1391,Shan,Shoop Instant Noodles Chicken Flavour,Pack,Pakistan,35.0,,0.79
1390,Indomie,Mi Goreng Rasa Iga Penyet,Pack,Indonesia,47.5,,0.79
1389,Tiger Tiger,Traveller's Choice Thai Red Curry Flavour Instant Noodles,Pack,UK,17.5,,0.79
1388,Paldo,Barbecue Ramyun (Prototype),Pack,South Korea,37.5,,0.79
1387,Takamori Kosan,Red Pepper 7 Garlic Peperoncino,Pack,Japan,40.0,,0.79
1386,Takamori Kosan,Sukiyaki Style Noodle Stew,Pack,Japan,45.0,,0.79
1385,Takamori Kosan,Yaki-Udon Roast Soy Sauce,Pack,Japan,37.5,,0.79
1384,Takamori Kosan,Hiyashi Udon Bonito Sauce,Pack,Japan,30.0,,0.79
1383,Takamori Kosan,Futomen Yakisoba,Pack,Japan,47.5,,0.79
1382,Takamori Kosan,Hiyashi Chuka Lemon Sauce,Pack,Japan,47.5,,0.79
1381,Takamori Kosan,Curry Udon,Pack,Japan,50.0,,0.79
1380,Takamori Kosan,Chanpon,Pack,Japan,37.5,,0.79
1379,Takamori Kosan,Shio Yakisoba,Pack,Japan,40.0,,0.79
1378,Takamori Kosan,Yakisoba,Pack,Japan,50.0,,0.79
1377,Takamori Kosan,Yaki-Udon Mild Spicy Sauce,Pack,Japan,42.5,,0.79
1376,Takamori Kosan,Katsuo Dashi Udon,Pack,Japan,37.5,,0.79
1375,Takamori Kosan,Spaghetti Napolitan,Pack,Japan,40.0,,0.79
1374,Tokyo Noodle,Spicy Garlic Ramen,Pack,Japan,32.5,,0.79
1373,Tesco,Everyday Value Beef & Tomato Flavour Noodles,Cup,UK,20.0,,1.29
1372,Samyang Foods,Nagasaki Jjamppong,Cup,South Korea,37.5,,1.29
1371,Campbell's,Hearty Noodles Thai Flavour,Cup,Canada,0.0,,1.29
1370,Papa,Oriental Style Instant 'Kua-Chap',Pack,Thailand,32.5,,0.79
1369,A-Sha Dry Noodle,Hello Kitty Za Jiang (Soybean Sauce),Pack,Taiwan,32.5,,0.79
1368,Nissin,Soba Teriyaki Noodles With Japanese Yakisoba Sauce,Cup,Germany,30.0,,1.29
1367,Sawadee,Instant Noodles Vegetable & Mushroom Flavour,Pack,UK,15.0,,0.79
1366,Nongshim,Sir Long Tang Creamy Beef Noodle Soup,Cup,USA,42.5,,1.29
1365,Four Seas,Seaweed Hot & Spicy Instant Noodle Mushroom & Beef Flavour,Bowl,Hong Kong,35.0,,1.79
1364,Golden Wheat,Korean Style Stew Pork Flavour Noodle Soup,Bowl,China,17.5,,1.79
1363,Sau Tao,Instant Noodle King Won Ton Flavor,Pack,Hong Kong,27.5,,0.79
1362,Mamee,Instant Noodles Curry Flavour,Pack,Malaysia,35.0,,0.79
1361,Mamee,Chef Creamy Tom Yam Flavour,Pack,Malaysia,50.0,,0.79
1360,Mamee,Monster BBQ Flavour Snack Noodles,Pack,Malaysia,37.5,,0.79
1359,Mamee,Chef Curry Laksa Flavour,Cup,Malaysia,50.0,,1.29
1358,Mamee,SLLRRRP! Asam Laksa,Pack,Malaysia,40.0,,0.79
1357,Mamee,Mie Goreng Indonesia Spicy Sambal,Cup,Malaysia,50.0,,1.29
1356,Mamee,Chef Spicy Chicken Shiitake Flavour,Pack,Malaysia,32.5,,0.79
1355,Mamee,Instant Vermicelli Chicken Flavour,Pack,Malaysia,32.5,,0.79
1354,Mamee,Chef Creamy Tom Yam Flavour,Cup,Malaysia,47.5,,1.29
1353,Mamee,Instant Noodles Vegetarian Flavour,Pack,Malaysia,37.5,,0.79
1352,Mamee,SLLRRRP! Kari Berapi,Pack,Malaysia,37.5,,0.79
1351,Mamee,Monster Chicken Flavour Snack Noodles,Pack,Malaysia,40.0,,0.79
1350,Mamee,Chef Curry Laksa Flavour,Pack,Malaysia,50.0,2014 #7,0.79
1349,Mamee,Mie Goreng Indonesia Original Flavour,Cup,Malaysia,45.0,,1.29
1348,Mamee,Instant Vermicelli Tom Yam Flavour,Pack,Malaysia,37.5,,0.79
1347,Paldo,Bulnak Bokkummyun Spicy Fried Octopus Ramyun,Pack,South Korea,40.0,,0.79
1346,Oyatsu,Baby Star Ramen Round Consomme Mini,Pack,Japan,37.5,,0.79
1345,Lotus Foods,Forbidden Rice Ramen,Pack,USA,22.5,,0.79
1344,Lotus Foods,Millet & Brown Rice Ramen,Pack,USA,40.0,,0.79
1343,Lotus Foods,Jade Pearl Rice Ramen,Pack,USA,32.5,,0.79
1342,Ah Lai,White Curry Noodle,Pack,Malaysia,45.0,,0.79
1341,Plats Du Chef,Cuisine Adventures Chicken Pho Soup,Bowl,Canada,50.0,,1.79
1340,Indomie,Taste Of Asia Mi Goreng Rasa Bulgogi Ala Korea,Pack,Indonesia,27.5,,0.79
1339,Kin-Dee,Instant Rice Noodle Pad Thai,Tray,Thailand,37.5,,2.19
1338,Batchelors,Super Noodles Peppered Steak Flavour,Pack,UK,15.0,,0.79
1337,Sakura Noodle,Chikara Brand Udon Beef Flavor,Pack,USA,42.5,,0.79
1336,Shirakiku,Fresh Chow Mein Noodles With Seasoning,Pack,USA,37.5,,0.79
1335,Sakura Noodle,Chikara Brand Udon Hot & Spicy Flavor,Pack,USA,40.0,,0.79
1334,Sakura Noodle,Chikara Brand Udon Mushroom Flavor,Pack,USA,37.5,,0.79
1333,Sakura Noodle,Chikara Brand Udon Oriental Flavor,Pack,USA,37.5,,0.79
1332,Sakura Noodle,Chikara Brand Udon Chicken Flavor,Pack,USA,37.5,,0.79
1331,Indomie,Taste Of Asia Mi Kuah Rasa Tom Yum Ala Thailand,Pack,Indonesia,37.5,,0.79
1330,Sapporo Ichiban,Otafuku Okonomi Sauce Yakisoba,Tray,Japan,50.0,2014 #4,2.19
1329,Vifon,Oriental Style Instant Noodle Mi Ga Chicken Flavor,Cup,Vietnam,12.5,,1.29
1328,A-Sha Dry Noodle,Hello Kitty La Wei (Spicy Flavor),Pack,Taiwan,37.5,,0.79
1327,Unif,Unif-100 Instant Noodles Artificial Tart Beef Flavor,Pack,China,30.0,,0.79
1326,Mamee,Mi Segera SLLRRRP! Perencah Kari Xtra Pedas,Pack,Malaysia,37.5,,0.79
1325,Koka,Spicy Shrimp Tom Yam Flavour,Cup,Singapore,32.5,,1.29
1324,Ruski,Instant Noodles Stewed Beef Flavour,Pack,Thailand,35.0,,0.79
1323,Golden Wheat,Korean Style Mushroom Chicken Flavour Cooking Noodle,Pack,China,20.0,,0.79
1322,Hi-Myon,Instant Noodle Udon Hot & Spicy,Pack,South Korea,40.0,,0.79
1321,Takamori Kosan,Fresh Chow Mein Noodles With Seasoning,Pack,Japan,37.5,,0.79
1320,Mama,Instant Noodles Cup Seafood Flavour,Cup,Thailand,37.5,,1.29
1319,Adabi,Mi Segera Kari Ayam Instant Noodles,Pack,Malaysia,42.5,,0.79
1318,Nissin,Spa Oh Tarako Spaghetti,Bowl,Japan,40.0,,1.79
1317,Ve Wong,Little Prince Brand Snack Noodles Original Flavor,Pack,Taiwan,25.0,,0.79
1316,Ottogi,Japchae Vermicelli Noodle,Pack,South Korea,27.5,,0.79
1315,Sainsbury's,Chicken Flavour Instant Noodles,Pack,UK,27.5,,0.79
1314,Paldo,Korean Traditional Beef Gomtangmen,Pack,South Korea,50.0,,0.79
1313,Healtimie,Green Barley Noodle Vegetable Soup,Pack,Indonesia,32.5,,0.79
1312,Maruchan,I Want To Eat Ramen Miso Flavor,Pack,Japan,37.5,,0.79
1311,Pop Bihun,Spesial Rasa Soto Ayam,Pack,Indonesia,40.0,,0.79
1310,Thai Kitchen,Rice Noodle Cart Thai Peanut,Tray,USA,30.0,,2.19
1309,Yum Yum,Oriental Style Instant Noodles Seafood Flavour,Cup,Thailand,37.5,,1.29
1308,Nongshim,Soon Veggie Noodle Soup,Pack,South Korea,50.0,2014 #9,0.79
1307,Nissin,Cup Noodle Cheese Curry,Cup,Japan,37.5,,1.29
1306,Koka,Oriental Style Instant Noodles Tom Yam Flavour,Pack,Singapore,25.0,,0.79
1305,A-Sha Dry Noodle,Instant Noodle Original Flavor,Pack,Taiwan,37.5,,0.79
1304,Nissin,Demae Ramen Shoyu Tonkotsu Artificial Pork Flavour,Pack,Hong Kong,47.5,,0.79
1303,Western Family,Instant Noodles In A Cup Chicken Flavour,Cup,Canada,15.0,,1.29
1302,Mama,Instant Noodles Yentafo Tom Yum Mohfai Flavour,Pack,Thailand,50.0,2014 #10,0.79
1301,Knorr,Quick Serve Macaroni Shrimp Broth,Pack,Hong Kong,32.5,,0.79
1300,Samyang Foods,Red Nagasaki Jjampong,Pack,South Korea,50.0,,0.79
1299,Mr. Noodles,Noodles In A Cup Spicy Chicken Simulated Flavour,Cup,Canada,10.0,,1.29
1298,Good Tto Leu Foods,Lightning Beef Bone Tteokguk Rice Cake Soup,Bowl,South Korea,40.0,,1.79
1297,GaGa,Mie Gepeng Kuah Rasa Ayam Lada Hitam,Pack,Indonesia,32.5,,0.79
1296,Wu-Mu,Ramen With Pickled Mustard Flavor,Pack,Taiwan,35.0,,0.79
1295,Wu-Mu,Steam Mushroom Flavor Ramen,Pack,Taiwan,32.5,,0.79
1294,Thai Choice,Instant Noodles Chicken Flavour,Cup,Thailand,30.0,,1.29
1293,Myojo,Prawn Noodles,Pack,Singapore,42.5,,0.79
1292,Nissin,Cup Noodles Sabor A Carne Sopa Con Fideos,Cup,Colombia,30.0,,1.29
1291,A-One,Mì Ly Instant Noodles Mì Tôm Shrimp Flavor,Cup,Vietnam,32.5,,1.29
1290,Nongshim,Sain Sain Garlic Teriyaki Fresh Cooked Udon Pasta,Tray,South Korea,45.0,,2.19
1289,JML,Braised Beef Noodles,Pack,China,40.0,,0.79
1288,Sau Tao,QQ Scallop Seafood Vermicelli,Bowl,Hong Kong,37.5,,1.79
1287,Kimura,Kumamoto Tonkotsu Ramen,Pack,Japan,50.0,,0.79
1286,Batchelors,Super Noodles Roast Beef & Onion Flavour,Pack,UK,32.5,,0.79
1285,Lucky Me!,Supreme Chow Mein Seafood Flavor Instant Stir-Fried Noodles,Bowl,Philippines,32.5,,1.79
1284,Thai Kitchen,Rice Noodle Cart Sweet Citrus Ginger,Tray,USA,42.5,,2.19
1283,Nongshim,Oolongmen Kimchi Cup Noodle Soup Mix,Cup,South Korea,40.0,,1.29
1282,Koka,Purple Wheat Noodles Aglio Olio,Pack,Singapore,27.5,,0.79
1281,Tokachimen Koubou,Jet Black Sesame Oil Pork Tonkotsu,Bowl,Japan,22.5,,1.79
1280,Deshome,Sun Dried Noodle Chlorella Powder Noodle With Curry Sauce,Pack,Taiwan,50.0,,0.79
1279,Ko-Lee,Instant Noodles Mixed Vegetable,Pack,UK,35.0,,0.79
1278,Ottogi,Ppushu Ppushu Noodle Snack Bulgogi Flavor,Pack,South Korea,32.5,,0.79
1277,Vifon,Mì Gà Tìm Chua Cay Hot & Sour Chicken Flavor Instant Noodles,Pack,Vietnam,20.0,,0.79
1276,Adabi,Mi Bandung Prawn Mee,Pack,Malaysia,42.5,,0.79
1275,Wu-Mu,Ramen With Stewed Pork Flavor,Pack,Taiwan,45.0,,0.79
1274,Wu-Mu,Shiitake Flavor Spinach Ramen,Pack,Taiwan,37.5,,0.79
1273,Sainsbury's,Basics Instant Noodles Chicken Curry Flavour,Pack,UK,32.5,,0.79
1272,Samyang Foods,Baked Noodle Spicy Grilled Beef Ramyun,Pack,South Korea,35.0,,0.79
1271,Prima Taste,Singapore Chilli Crab La Mian,Pack,Singapore,50.0,2014 #8,0.79
1270,Ko-Lee,Instant Noodles Taste Sensations Creamy Shrimp Tom Yum Flavour,Pack,UK,50.0,,0.79
1269,Chewy,Rice Vermicelli Scallop With XO Sauce Flavour,Pack,Hong Kong,25.0,,0.79
1268,Wu-Mu,Dried Noodle With Jah Jan Sauce,Pack,Taiwan,32.5,,0.79
1267,ABC,Mi Cup Rasa Soto Ayam Chicken Soto Flavour,Cup,Indonesia,37.5,,1.29
1266,ABC,Selera Pedas Mi Goreng Cup Rasa Gulai Ayam Pedas Hot Gulai Chicken,Cup,Indonesia,40.0,,1.29
1265,ABC,Rasa Ayam Bawang Chicken Onion Flavour,Cup,Indonesia,37.5,,1.29
1264,ABC,Selera Pedas Mi Goreng Cup Rasa Ayam Pedas Limau Hot Chicken Lemon Flavour,Cup,Indonesia,42.5,,1.29
1263,Nissin,Cup Noodle Curry X Gunpla RX-78-2 Gundam,Cup,Japan,42.5,,1.29
1262,ABC,Mi Cup Rasa Kari Ayam Chicken Curry Flavour,Cup,Indonesia,37.5,,1.29
1261,Eat & Go,Rasa Baso Sapi Meat Ball Mi Instan Cup,Cup,Indonesia,37.5,,1.29
1260,ABC,Mi Goreng Pangsit Fried Noodle With Dumpling,Pack,Indonesia,50.0,,0.79
1259,Eat & Go,Chicken Onion Mi Instan Cup,Cup,Indonesia,37.5,,1.29
1258,President,Mi Goreng Rasa Ayam Chicken Flavoured Fried Noodle,Pack,Indonesia,45.0,,0.79
1257,ABC,Mi Goreng Spesial Special Fried Noodle,Cup,Indonesia,40.0,,1.29
1256,Eat & Go,Curry Chicken Mi Instan Cup,Cup,Indonesia,42.5,,1.29
1255,Thai Choice,Instant Noodles Shrimp Flavour,Cup,Thailand,32.5,,1.29
1254,Four Seas,Sesame Oil Chicken Flavour Instant Noodle,Bowl,Hong Kong,27.5,,1.79
1253,Nissin,Chow Mein Teriyaki Chicken Flavor Chow Mein Noodles,Tray,USA,37.5,,2.19
1252,Tesco,Instant Noodles Chow Mein Flavour,Pack,UK,22.5,,0.79
1251,Mama,Instant Noodles Tom Saab Flavour,Pack,Thailand,35.0,,0.79
1250,Samyang Foods,三養라면 (Samyang Ramyun) (South Korean Version),Bowl,South Korea,37.5,,1.79
1249,Nissin,Sabor A Pollo Sopa Con Fideos,Cup,Colombia,27.5,,1.29
1248,Wu-Mu,Beef Flavour Tomato Ramen,Pack,Taiwan,40.0,,0.79
1247,Maruchan,I Want To Eat Ramen Pork Tonkotsu Flavor,Pack,Japan,40.0,,0.79
1246,Annie Chun's,Ramen House Chicken Vegetable Flavored Ramen,Pack,USA,40.0,,0.79
1245,Sau Tao,Instant Noodle King Abalone & Chicken Flavoured,Pack,Hong Kong,35.0,,0.79
1244,Unif,Unif-100 Pickled Cayenne Flavor Beef Ramen,Pack,China,37.5,,0.79
1243,Nissin,Demae Rice Vermicelli Chicken Flavour Instant Rice Vermicelli With Soup Base,Pack,Hong Kong,17.5,,0.79
1242,Thai Pavilion,Garlic Chili Instant Rice Noodles & Sauce,Tray,USA,40.0,,2.19
1241,Nissin,Donbei Kansai Soy Sauce Flavor Udon,Pack,Japan,37.5,,0.79
1240,Maggi,Big Kari Perencah (Big Curry Flavor) 2 Minute Noodles,Pack,Malaysia,40.0,,0.79
1239,SuperMi,Rasa Ayam Spesial,Pack,Indonesia,40.0,,0.79
1238,Sapporo Ichiban,Sesame Ramen,Pack,Japan,50.0,,0.79
1237,Mama,Instant Noodles Creamy Tom Yum Minced Pork Flavour,Pack,Thailand,35.0,,0.79
1236,Emart,Dare You Habanero Ramyun,Cup,South Korea,32.5,,1.29
1235,Nissin,Demae Ramen Miso Tonkotsu Artificial Pork Flavor Ramen Noodle,Pack,Hong Kong,37.5,,0.79
1234,Sainsbury's,Barbecue Beef Flavour Instant Noodles,Pack,UK,27.5,,0.79
1233,Nissin,Sabor A Pollo Sopa Instantánea Con Fideos,Pack,Colombia,32.5,,0.79
1232,GaGa,Mie Gepeng Kuah Rasa Ayam Bawang Pedas,Pack,Indonesia,32.5,,0.79
1231,A-Sha Dry Noodle,Instant Noodle Shallot Flavor,Pack,Taiwan,37.5,,0.79
1230,Saji,Sajimee Original Soto Soup Flavor,Pack,Malaysia,40.0,,0.79
1229,Kumamoto,Tonkotsu Ramen MEGA Dragon,Pack,Japan,25.0,,0.79
1228,Maruchan,Seimen Japanese Instant Ramen Noodles Shio Aji,Pack,Japan,37.5,,0.79
1227,Mr. Noodles,Chicken Kimchi Oriental Style Noodles With Soup Base,Bowl,Canada,5.0,,1.79
1226,Master Kong,Artificial Braised Beef Flavor Instant Noodle,Bowl,China,37.5,,1.79
1225,Nissin,Pan Asian Kitchen Sweet & Sour Chicken Flavor Ramen Noodles,Tray,USA,37.5,,2.19
1224,HoMyeonDang,Premium Noodle House Seafood Ramyun,Pack,South Korea,40.0,,0.79
1223,Sawadee,Instant Noodles Prawn Oriental Flavour,Pack,Malaysia,25.0,,0.79
1222,Nissin,Soba Classic Noodles With Japanese Yakisoba Sauce,Cup,Germany,37.5,,1.29
1221,ABC,Selera Pedas Hot Semur Chicken Flavour,Pack,Indonesia,45.0,,0.79
1220,Nissin,Ultraman Instant Noodle Pork Flavour,Cup,Japan,30.0,,1.29
1219,Tokyo Noodle,Mini Instant Noodle Spicy Flavor,Pack,Japan,35.0,,0.79
1218,Sau Tao,Ho Fan Beef Soup Flavored,Pack,China,37.5,,0.79
1217,Doll,Hello Kitty Dim Sum Noodle Japanese Curry Flavour,Cup,Hong Kong,35.0,,1.29
1216,Batchelors,Super Low Fat Noodles Chilli Chicken Flavour,Pack,UK,10.0,,0.79
1215,GaGa,Mi Instan Cup Milk Chicken Soup,Cup,Indonesia,47.5,,1.29
1214,Eat & Go,Rendang Beef Flavour Fried Instant Noodle,Cup,Indonesia,50.0,,1.29
1213,Nan Jie Cun,Hot -Dry Instant Noodles Chilli Flavour,Tray,China,5.0,,2.19
1212,Ruski,Instant Noodles Tom Yum Flavour,Pack,Thailand,35.0,,0.79
1211,Nissin,Demae Iccho Instant Noodle With Soup Base Artificial Chicken Flavour,Bowl,Hong Kong,30.0,,1.79
1210,A-Sha Dry Noodle,Hell Spicy Mala,Pack,Taiwan,40.0,,0.79
1209,Batchelors,Super Noodles Chicken Mushroom Flavour,Pack,UK,32.5,,0.79
1208,Golden Wheat,Korean Style Stew Prok Flavour Cooking Noodle,Pack,China,35.0,,0.79
1207,Nissin,UFO Yakisoba With Wasabi Mayonnaise,Bowl,Japan,50.0,,1.79
1206,China Best,Frozen Satay Sauce Noodle,Pack,Taiwan,10.0,,0.79
1205,Mama,Instant Noodles Pork Flavour With Black Pepper,Pack,Thailand,35.0,,0.79
1204,Nissin,Cup Noodles Sabor A Gallina,Cup,Colombia,35.0,,1.29
1203,GaGa,Mie Gepeng Kuah Rasa Soto Cabe Hijau,Pack,Indonesia,35.0,,0.79
1202,Sugakiya Foods,Udon Miso Stew,Pack,Japan,32.5,,0.79
1201,A-Sha Dry Noodle,Instant Noodle Curry Flavour,Pack,Taiwan,42.5,,0.79
1200,Men-Sunaoshi,Tonkotsu Ramen,Pack,Japan,37.5,,0.79
1199,Mama,Instant Noodles Chicken Green Curry Flavour,Pack,Thailand,37.5,,0.79
1198,Samyang Foods,Maesaengyitangmyun Baked Noodle,Pack,South Korea,50.0,2014 #5,0.79
1197,Nissin,Cup Noodle Chilli Tomato,Cup,Japan,45.0,,1.29
1196,Nissin,Bowl Noodles Chicken Flavor,Bowl,USA,35.0,,1.79
1195,Sawadee,Instant Noodles Spicy Tomato Flavour,Pack,Malaysia,25.0,,0.79
1194,Paldo,Namja Ramyun (US Version),Bowl,South Korea,40.0,,1.79
1193,Nissin,Soba Curry Noodles With Japanese Yakisoba Sauce,Cup,Germany,37.5,,1.29
1192,Wu-Mu,Ramen With Simmered Pork Flavor,Pack,Taiwan,37.5,,0.79
1191,GaGa,Seribu 1000 Goreng Spesial,Pack,Indonesia,40.0,,0.79
1190,Sanrio,Hello Kitty Hakata Shoyutonkotsu Ramen,Bowl,Japan,37.5,,1.79
1189,Acecook,Comet Mori Yukino Tan-tan men,Bowl,Japan,50.0,,1.79
1188,Chencun,Braised Pork Ribs,Cup,China,30.0,,1.29
1187,Nongshim,Shin Ramyun Cup,Cup,South Korea,35.0,,1.29
1186,Nissin,Sabor A Carne Sopa Instantánea Con Fideos,Pack,Colombia,37.5,,0.79
1185,Sainsbury's,Basics Instant Noodles Chicken Flavour,Pack,UK,32.5,,0.79
1184,Sapporo Ichiban,Pokemon Shoyu Ramen,Cup,Japan,35.0,,1.29
1183,Paldo,Cheese Noodle,Pack,South Korea,50.0,2014 #6,0.79
1182,Ko-Lee,Go Noodles Xtreme Hot & Spicy Flavour,Pack,UK,37.5,,0.79
1181,Samyang Foods,Star Popeye Ramyun Snack,Pack,South Korea,40.0,,0.79
1180,Wei Lih,What’s That? Leisure Meatballs Spicy Chicken Flavor,Pack,Taiwan,37.5,,0.79
1179,Myojo,Chukazanmai Guangdong Style Ramen,Pack,Japan,42.5,,0.79
1178,Nongshim,Shin Black Spicy Pot-au-feu Flavor Premium Noodle Soup,Cup,USA,50.0,,1.29
1177,ABC,Mi ABC Rasa Ayam Bawang (Onion Chicken),Pack,Indonesia,40.0,,0.79
1176,Maruchan,Old Style Shio Ramen,Pack,Japan,35.0,,0.79
1175,Healtimie,Green Barley Noodle Milk Chicken Soup,Pack,Indonesia,42.5,,0.79
1174,Itomen,Crab Flavor Instant Ramen,Pack,Japan,40.0,,0.79
1173,Pop Bihun,Spesial Goreng Special,Pack,Indonesia,35.0,,0.79
1172,Koyo,Seaweed Ramen Made With Organic Noodles,Pack,USA,27.5,,0.79
1171,Tiger Tiger,Traveller's Choice Indian Tikka Masala Flavour,Pack,UK,30.0,,0.79
1170,Acecook,Jan Jan Yakisoba,Cup,Japan,37.5,,1.29
1169,Mr. Noodles,Noodles In A Cup Beef Simulated Flavour,Cup,Canada,17.5,,1.29
1168,Nissin,Donbei Curry Udon (West Japanese),Bowl,Japan,32.5,,1.79
1167,Kabuto Noodles,Miso Ramen,Cup,UK,37.5,,1.29
1166,Unif,Man Han Feast Sichuan Chilli Eel Flavor,Bowl,Taiwan,50.0,,1.79
1165,Nissin,Chow Mein With Shrimp Chow Mein Noodles,Tray,USA,37.5,,2.19
1164,Mr. Noodles,Bowl Chicken Simulated Flavour,Bowl,Canada,20.0,,1.79
1163,Chewy,Rice Vermicelli Spicy Beef With Chilli Flavour,Pack,China,32.5,,0.79
1162,Nissin,Chanpon Ramen,Pack,Japan,47.5,,0.79
1161,GaGa,100 Green Chilli Soto Flavour,Pack,Indonesia,37.5,,0.79
1160,Samyang Foods,Chacharoni,Pack,South Korea,37.5,,0.79
1159,Peyang,Yakisoba,Tray,Japan,50.0,,2.19
1158,Nissin,Demae Iccho XO Sauce Seafood Flavour,Bowl,Hong Kong,40.0,,1.79
1157,Golden Wonder,The Nation's Noodle Beef & Tomato Flavour,Cup,UK,42.5,,1.29
1156,Vifon,Oriental Style Instant Vermicelli Sour Crab Flavour Soup,Pack,Vietnam,37.5,,0.79
1155,Komforte Chockolates,Savory Ramen ,Bar,USA,50.0,,1.09
1154,Golden Wheat,Korean Style Shrimp Flavour Cooking Noodle,Pack,China,35.0,,0.79
1153,Wu-Mu,Spicy Flavor Tomato Ramen,Pack,Taiwan,40.0,,0.79
1152,Sapporo Ichiban,Tomato & Basil Shio Ramen,Pack,Japan,40.0,,0.79
1151,Asian Thai Foods,Fatafat Vegetable Flavor,Pack,Nepal,37.5,,0.79
1150,Asian Thai Foods,Krrish Instant Noodles Chicken Flavor,Pack,Nepal,35.0,,0.79
1149,Asian Thai Foods,Preeti Instant Noodles Chicken Soup Base,Pack,Nepal,35.0,,0.79
1148,Asian Thai Foods,Miteri Instant Noodles Vegetable Flavor,Pack,Nepal,35.0,,0.79
1147,Asian Thai Foods,Rumpum Chicken Soup Base,Pack,Nepal,35.0,,0.79
1146,Asian Thai Foods,2pm Precooked Noodles Chicken Curry Delight,Pack,Nepal,35.0,,0.79
1145,Asian Thai Foods,Fatafat Chicken Flavor,Pack,Nepal,37.5,,0.79
1144,Asian Thai Foods,Krrish Instant Noodles Vegetable Curry Flavor,Pack,Nepal,35.0,,0.79
1143,Asian Thai Foods,Rumpum Vegetable Soup Base,Pack,Nepal,42.5,,0.79
1142,Asian Thai Foods,Miteri Instant Noodles Chicken Flavor,Pack,Nepal,40.0,,0.79
1141,Asian Thai Foods,Joker Ready To Eat Noodles,Pack,Nepal,32.5,,0.79
1140,Asian Thai Foods,Preeti Instant Noodles Veg Soup Base,Pack,Nepal,50.0,,0.79
1139,Asian Thai Foods,Gaurav Chicken Seasoning,Pack,Nepal,37.5,,0.79
1138,Tablemark,Downtown Ramen Shop Shoyu,Pack,Japan,47.5,,0.79
1137,Koka,Oriental Style Instant Noodles Crab Flavour,Pack,Singapore,37.5,,0.79
1136,Nissin,Yakisoba,Pack,Japan,50.0,,0.79
1135,Indomie,Instant Noodle Beef & Lime Flavour,Pack,Indonesia,42.5,,0.79
1134,Hi-Myon,Katsuo Udon,Pack,South Korea,40.0,,0.79
1133,Kamfen,E-Men Noodles Abalone Soup Flavor,Pack,Hong Kong,37.5,,0.79
1132,Tesco,Everyday Value Spicy Curry Flavour Noodles,Cup,UK,15.0,,1.29
1131,Wei Lih,What’s That? Leisure Meatballs Chicken Flavor,Pack,Taiwan,37.5,,0.79
1130,Nissin,Big Cup Noodles Habanero Lime Shrimp Flavor Ramen Noodle Soup,Cup,USA,35.0,,1.29
1129,Oyatsu,Baby Star Ramen Round Chikinmini,Pack,Japan,35.0,,0.79
1128,Lucky Me!,Special Instant Pancit Bihon With Kalamansi,Pack,Philippines,32.5,,0.79
1127,Campbell's,Hearty Noodles Chicken Flavour,Cup,Canada,27.5,,1.29
1126,GaGa,Mie Jepeng Goreng Rasa Ayam Lada Hitam,Pack,Indonesia,40.0,,0.79
1125,Myojo,Japanese Style Noodles Shio Flavor,Pack,USA,50.0,,0.79
1124,Samyang Foods,Ganjjampong,Bowl,South Korea,42.5,,1.79
1123,Maruchan,Fresh Yaki-Soba Stir Fry Noodles With Seasoning Sauce Base,Pack,Japan,42.5,,0.79
1122,Nagao Noodle,Ramen Kamen Thasos Galle Pork Bone,Pack,Japan,42.5,,0.79
1121,Sau Tao,Oat Noodle Sesame Oil Flavored,Pack,China,37.5,,0.79
1120,ABC,Selera Pedas Mi Rebus Hot Gulai Flavor,Pack,Indonesia,47.5,,0.79
1119,Ko-Lee,Taste Sensation Instant Noodles Curry Flavour,Pack,UK,37.5,,0.79
1118,Mr. Noodles,Kimchi Bowl Noodles Oriental Noodle With Soup Base,Bowl,Canada,27.5,,1.79
1117,Thai Pavilion,spicy Pad Thai Instant Noodles & Sauce,Tray,USA,42.5,,2.19
